,To,From,Value,Year,Type
58807,Washington,Vermont,611.0,2020,Estimate
58808,West Virginia,Vermont,36.0,2020,Estimate
58809,Wisconsin,Vermont,79.0,2020,Estimate
58810,Wyoming,Vermont,0.0,2020,Estimate
58811,Puerto Rico,Vermont,0.0,2020,Estimate
58812,Alabama,Vermont,35.0,2020,MOE
58813,Alaska,Vermont,184.0,2020,MOE
58814,Arizona,Vermont,224.0,2020,MOE
58815,Arkansas,Vermont,213.0,2020,MOE
58816,California,Vermont,729.0,2020,MOE
58817,Colorado,Vermont,211.0,2020,MOE
58818,Connecticut,Vermont,256.0,2020,MOE
58819,Delaware,Vermont,210.0,2020,MOE
58820,District of Columbia ,Vermont,236.0,2020,MOE
58821,Florida,Vermont,892.0,2020,MOE
58822,Georgia,Vermont,209.0,2020,MOE
58823,Hawaii,Vermont,200.0,2020,MOE
58824,Idaho,Vermont,214.0,2020,MOE
58825,Illinois,Vermont,82.0,2020,MOE
58826,Indiana,Vermont,535.0,2020,MOE
58827,Iowa,Vermont,170.0,2020,MOE
58828,Kansas,Vermont,187.0,2020,MOE
58829,Kentucky,Vermont,368.0,2020,MOE
58830,Louisiana,Vermont,343.0,2020,MOE
58831,Maine,Vermont,383.0,2020,MOE
58832,Maryland,Vermont,80.0,2020,MOE
58833,Massachusetts,Vermont,1017.0,2020,MOE
58834,Michigan,Vermont,210.0,2020,MOE
58835,Minnesota,Vermont,93.0,2020,MOE
58836,Mississippi,Vermont,64.0,2020,MOE
58837,Missouri,Vermont,169.0,2020,MOE
58838,Montana,Vermont,155.0,2020,MOE
58839,Nebraska,Vermont,170.0,2020,MOE
58840,Nevada,Vermont,221.0,2020,MOE
58841,New Hampshire,Vermont,590.0,2020,MOE
58842,New Jersey,Vermont,143.0,2020,MOE
58843,New Mexico,Vermont,224.0,2020,MOE
58844,New York,Vermont,577.0,2020,MOE
58845,North Carolina,Vermont,1601.0,2020,MOE
58846,North Dakota,Vermont,170.0,2020,MOE
58847,Ohio,Vermont,52.0,2020,MOE
58848,Oklahoma,Vermont,64.0,2020,MOE
58849,Oregon,Vermont,153.0,2020,MOE
58850,Pennsylvania,Vermont,1188.0,2020,MOE
58851,Rhode Island,Vermont,484.0,2020,MOE
58852,South Carolina,Vermont,271.0,2020,MOE
58853,South Dakota,Vermont,170.0,2020,MOE
58854,Tennessee,Vermont,350.0,2020,MOE
58855,Texas,Vermont,212.0,2020,MOE
58856,Utah,Vermont,647.0,2020,MOE
58857,Vermont,Vermont,,2020,MOE
58858,Virginia,Vermont,433.0,2020,MOE
58859,Washington,Vermont,578.0,2020,MOE
58860,West Virginia,Vermont,83.0,2020,MOE
58861,Wisconsin,Vermont,129.0,2020,MOE
58862,Wyoming,Vermont,208.0,2020,MOE
58863,Puerto Rico,Vermont,254.0,2020,MOE
58864,Alabama,Virginia,5382.0,2020,Estimate
58865,Alaska,Virginia,963.0,2020,Estimate
58866,Arizona,Virginia,1835.0,2020,Estimate
58867,Arkansas,Virginia,1030.0,2020,Estimate
58868,California,Virginia,16881.0,2020,Estimate
58869,Colorado,Virginia,6432.0,2020,Estimate
58870,Connecticut,Virginia,1536.0,2020,Estimate
58871,Delaware,Virginia,2588.0,2020,Estimate
58872,District of Columbia ,Virginia,9003.0,2020,Estimate
58873,Florida,Virginia,29153.0,2020,Estimate
58874,Georgia,Virginia,10553.0,2020,Estimate
58875,Hawaii,Virginia,5691.0,2020,Estimate
58876,Idaho,Virginia,539.0,2020,Estimate
58877,Illinois,Virginia,3858.0,2020,Estimate
58878,Indiana,Virginia,3575.0,2020,Estimate
58879,Iowa,Virginia,731.0,2020,Estimate
58880,Kansas,Virginia,2991.0,2020,Estimate
58881,Kentucky,Virginia,2953.0,2020,Estimate
58882,Louisiana,Virginia,995.0,2020,Estimate
58883,Maine,Virginia,989.0,2020,Estimate
58884,Maryland,Virginia,25305.0,2020,Estimate
58885,Massachusetts,Virginia,3508.0,2020,Estimate
58886,Michigan,Virginia,3169.0,2020,Estimate
58887,Minnesota,Virginia,1464.0,2020,Estimate
58888,Mississippi,Virginia,3114.0,2020,Estimate
58889,Missouri,Virginia,3594.0,2020,Estimate
58890,Montana,Virginia,223.0,2020,Estimate
58891,Nebraska,Virginia,836.0,2020,Estimate
58892,Nevada,Virginia,1635.0,2020,Estimate
58893,New Hampshire,Virginia,837.0,2020,Estimate
58894,New Jersey,Virginia,2854.0,2020,Estimate
58895,New Mexico,Virginia,1321.0,2020,Estimate
58896,New York,Virginia,9132.0,2020,Estimate
58897,North Carolina,Virginia,29092.0,2020,Estimate
58898,North Dakota,Virginia,736.0,2020,Estimate
58899,Ohio,Virginia,6125.0,2020,Estimate
58900,Oklahoma,Virginia,1971.0,2020,Estimate
58901,Oregon,Virginia,824.0,2020,Estimate
58902,Pennsylvania,Virginia,11637.0,2020,Estimate
58903,Rhode Island,Virginia,1935.0,2020,Estimate
58904,South Carolina,Virginia,12978.0,2020,Estimate
58905,South Dakota,Virginia,682.0,2020,Estimate
58906,Tennessee,Virginia,9806.0,2020,Estimate
58907,Texas,Virginia,15079.0,2020,Estimate
58908,Utah,Virginia,2775.0,2020,Estimate
58909,Vermont,Virginia,0.0,2020,Estimate
58910,Virginia,Virginia,,2020,Estimate
58911,Washington,Virginia,4452.0,2020,Estimate
58912,West Virginia,Virginia,10202.0,2020,Estimate
58913,Wisconsin,Virginia,2483.0,2020,Estimate
58914,Wyoming,Virginia,459.0,2020,Estimate
58915,Puerto Rico,Virginia,1113.0,2020,Estimate
58916,Alabama,Virginia,3161.0,2020,MOE
58917,Alaska,Virginia,696.0,2020,MOE
58918,Arizona,Virginia,955.0,2020,MOE
58919,Arkansas,Virginia,821.0,2020,MOE
58920,California,Virginia,4703.0,2020,MOE
58921,Colorado,Virginia,2393.0,2020,MOE
58922,Connecticut,Virginia,1007.0,2020,MOE
58923,Delaware,Virginia,1057.0,2020,MOE
58924,District of Columbia ,Virginia,2140.0,2020,MOE
58925,Florida,Virginia,4865.0,2020,MOE
58926,Georgia,Virginia,3019.0,2020,MOE
58927,Hawaii,Virginia,3412.0,2020,MOE
58928,Idaho,Virginia,395.0,2020,MOE
58929,Illinois,Virginia,1239.0,2020,MOE
58930,Indiana,Virginia,1356.0,2020,MOE
58931,Iowa,Virginia,440.0,2020,MOE
58932,Kansas,Virginia,2817.0,2020,MOE
58933,Kentucky,Virginia,1474.0,2020,MOE
58934,Louisiana,Virginia,562.0,2020,MOE
58935,Maine,Virginia,885.0,2020,MOE
58936,Maryland,Virginia,4047.0,2020,MOE
58937,Massachusetts,Virginia,1093.0,2020,MOE
58938,Michigan,Virginia,1248.0,2020,MOE
58939,Minnesota,Virginia,1148.0,2020,MOE
58940,Mississippi,Virginia,2577.0,2020,MOE
58941,Missouri,Virginia,1428.0,2020,MOE
58942,Montana,Virginia,272.0,2020,MOE
58943,Nebraska,Virginia,783.0,2020,MOE
58944,Nevada,Virginia,912.0,2020,MOE
58945,New Hampshire,Virginia,583.0,2020,MOE
58946,New Jersey,Virginia,1619.0,2020,MOE
58947,New Mexico,Virginia,900.0,2020,MOE
58948,New York,Virginia,1799.0,2020,MOE
58949,North Carolina,Virginia,4648.0,2020,MOE
58950,North Dakota,Virginia,686.0,2020,MOE
58951,Ohio,Virginia,1452.0,2020,MOE
58952,Oklahoma,Virginia,761.0,2020,MOE
58953,Oregon,Virginia,748.0,2020,MOE
58954,Pennsylvania,Virginia,2562.0,2020,MOE
58955,Rhode Island,Virginia,1399.0,2020,MOE
58956,South Carolina,Virginia,4457.0,2020,MOE
58957,South Dakota,Virginia,561.0,2020,MOE
58958,Tennessee,Virginia,2122.0,2020,MOE
58959,Texas,Virginia,5862.0,2020,MOE
58960,Utah,Virginia,1176.0,2020,MOE
58961,Vermont,Virginia,165.0,2020,MOE
58962,Virginia,Virginia,,2020,MOE
58963,Washington,Virginia,1778.0,2020,MOE
58964,West Virginia,Virginia,2696.0,2020,MOE
58965,Wisconsin,Virginia,1207.0,2020,MOE
58966,Wyoming,Virginia,484.0,2020,MOE
58967,Puerto Rico,Virginia,1257.0,2020,MOE
58968,Alabama,Washington,1385.0,2020,Estimate
58969,Alaska,Washington,1840.0,2020,Estimate
58970,Arizona,Washington,21816.0,2020,Estimate
58971,Arkansas,Washington,1876.0,2020,Estimate
58972,California,Washington,40456.0,2020,Estimate
58973,Colorado,Washington,6608.0,2020,Estimate
58974,Connecticut,Washington,665.0,2020,Estimate
58975,Delaware,Washington,258.0,2020,Estimate
58976,District of Columbia ,Washington,1817.0,2020,Estimate
58977,Florida,Washington,9611.0,2020,Estimate
58978,Georgia,Washington,3852.0,2020,Estimate
58979,Hawaii,Washington,6655.0,2020,Estimate
58980,Idaho,Washington,20131.0,2020,Estimate
58981,Illinois,Washington,4163.0,2020,Estimate
58982,Indiana,Washington,1770.0,2020,Estimate
58983,Iowa,Washington,868.0,2020,Estimate
58984,Kansas,Washington,2625.0,2020,Estimate
58985,Kentucky,Washington,4721.0,2020,Estimate
58986,Louisiana,Washington,1485.0,2020,Estimate
58987,Maine,Washington,522.0,2020,Estimate
58988,Maryland,Washington,1621.0,2020,Estimate
58989,Massachusetts,Washington,2753.0,2020,Estimate
58990,Michigan,Washington,2192.0,2020,Estimate
58991,Minnesota,Washington,1950.0,2020,Estimate
58992,Mississippi,Washington,822.0,2020,Estimate
58993,Missouri,Washington,3489.0,2020,Estimate
58994,Montana,Washington,6758.0,2020,Estimate
58995,Nebraska,Washington,715.0,2020,Estimate
58996,Nevada,Washington,4071.0,2020,Estimate
58997,New Hampshire,Washington,81.0,2020,Estimate
58998,New Jersey,Washington,1498.0,2020,Estimate
58999,New Mexico,Washington,6064.0,2020,Estimate
59000,New York,Washington,8080.0,2020,Estimate
59001,North Carolina,Washington,6676.0,2020,Estimate
59002,North Dakota,Washington,572.0,2020,Estimate
59003,Ohio,Washington,3987.0,2020,Estimate
59004,Oklahoma,Washington,5754.0,2020,Estimate
59005,Oregon,Washington,18648.0,2020,Estimate
59006,Pennsylvania,Washington,6888.0,2020,Estimate
59007,Rhode Island,Washington,311.0,2020,Estimate
59008,South Carolina,Washington,3147.0,2020,Estimate
59009,South Dakota,Washington,820.0,2020,Estimate
59010,Tennessee,Washington,5955.0,2020,Estimate
59011,Texas,Washington,23438.0,2020,Estimate
59012,Utah,Washington,6294.0,2020,Estimate
59013,Vermont,Washington,1166.0,2020,Estimate
59014,Virginia,Washington,6749.0,2020,Estimate
59015,Washington,Washington,,2020,Estimate
59016,West Virginia,Washington,279.0,2020,Estimate
59017,Wisconsin,Washington,3749.0,2020,Estimate
59018,Wyoming,Washington,1581.0,2020,Estimate
59019,Puerto Rico,Washington,112.0,2020,Estimate
59020,Alabama,Washington,1010.0,2020,MOE
59021,Alaska,Washington,774.0,2020,MOE
59022,Arizona,Washington,4710.0,2020,MOE
59023,Arkansas,Washington,1447.0,2020,MOE
59024,California,Washington,5203.0,2020,MOE
59025,Colorado,Washington,2355.0,2020,MOE
59026,Connecticut,Washington,457.0,2020,MOE
59027,Delaware,Washington,398.0,2020,MOE
59028,District of Columbia ,Washington,849.0,2020,MOE
59029,Florida,Washington,3273.0,2020,MOE
59030,Georgia,Washington,1775.0,2020,MOE
59031,Hawaii,Washington,2114.0,2020,MOE
59032,Idaho,Washington,4058.0,2020,MOE
59033,Illinois,Washington,1873.0,2020,MOE
59034,Indiana,Washington,869.0,2020,MOE
59035,Iowa,Washington,429.0,2020,MOE
59036,Kansas,Washington,2122.0,2020,MOE
59037,Kentucky,Washington,1876.0,2020,MOE
59038,Louisiana,Washington,1032.0,2020,MOE
59039,Maine,Washington,399.0,2020,MOE
59040,Maryland,Washington,1056.0,2020,MOE
59041,Massachusetts,Washington,1108.0,2020,MOE
59042,Michigan,Washington,738.0,2020,MOE
59043,Minnesota,Washington,819.0,2020,MOE
59044,Mississippi,Washington,552.0,2020,MOE
59045,Missouri,Washington,1945.0,2020,MOE
59046,Montana,Washington,2531.0,2020,MOE
59047,Nebraska,Washington,638.0,2020,MOE
59048,Nevada,Washington,1837.0,2020,MOE
59049,New Hampshire,Washington,144.0,2020,MOE
59050,New Jersey,Washington,1131.0,2020,MOE
59051,New Mexico,Washington,3886.0,2020,MOE
59052,New York,Washington,2278.0,2020,MOE
59053,North Carolina,Washington,2837.0,2020,MOE
59054,North Dakota,Washington,448.0,2020,MOE
59055,Ohio,Washington,1600.0,2020,MOE
59056,Oklahoma,Washington,3199.0,2020,MOE
59057,Oregon,Washington,2312.0,2020,MOE
59058,Pennsylvania,Washington,2254.0,2020,MOE
59059,Rhode Island,Washington,317.0,2020,MOE
59060,South Carolina,Washington,1669.0,2020,MOE
59061,South Dakota,Washington,679.0,2020,MOE
59062,Tennessee,Washington,2485.0,2020,MOE
59063,Texas,Washington,5302.0,2020,MOE
59064,Utah,Washington,1890.0,2020,MOE
59065,Vermont,Washington,1190.0,2020,MOE
59066,Virginia,Washington,2172.0,2020,MOE
59067,Washington,Washington,,2020,MOE
59068,West Virginia,Washington,381.0,2020,MOE
59069,Wisconsin,Washington,1596.0,2020,MOE
59070,Wyoming,Washington,757.0,2020,MOE
59071,Puerto Rico,Washington,134.0,2020,MOE
59072,Alabama,West Virginia,315.0,2020,Estimate
59073,Alaska,West Virginia,0.0,2020,Estimate
59074,Arizona,West Virginia,123.0,2020,Estimate
59075,Arkansas,West Virginia,75.0,2020,Estimate
59076,California,West Virginia,707.0,2020,Estimate
59077,Colorado,West Virginia,105.0,2020,Estimate
59078,Connecticut,West Virginia,19.0,2020,Estimate
59079,Delaware,West Virginia,0.0,2020,Estimate
59080,District of Columbia ,West Virginia,568.0,2020,Estimate
59081,Florida,West Virginia,3165.0,2020,Estimate
59082,Georgia,West Virginia,1068.0,2020,Estimate
59083,Hawaii,West Virginia,138.0,2020,Estimate
59084,Idaho,West Virginia,311.0,2020,Estimate
59085,Illinois,West Virginia,582.0,2020,Estimate
59086,Indiana,West Virginia,134.0,2020,Estimate
59087,Iowa,West Virginia,77.0,2020,Estimate
59088,Kansas,West Virginia,10.0,2020,Estimate
59089,Kentucky,West Virginia,2619.0,2020,Estimate
59090,Louisiana,West Virginia,84.0,2020,Estimate
59091,Maine,West Virginia,197.0,2020,Estimate
59092,Maryland,West Virginia,1599.0,2020,Estimate
59093,Massachusetts,West Virginia,0.0,2020,Estimate
59094,Michigan,West Virginia,464.0,2020,Estimate
59095,Minnesota,West Virginia,670.0,2020,Estimate
59096,Mississippi,West Virginia,0.0,2020,Estimate
59097,Missouri,West Virginia,60.0,2020,Estimate
59098,Montana,West Virginia,0.0,2020,Estimate
59099,Nebraska,West Virginia,0.0,2020,Estimate
59100,Nevada,West Virginia,0.0,2020,Estimate
59101,New Hampshire,West Virginia,0.0,2020,Estimate
59102,New Jersey,West Virginia,636.0,2020,Estimate
59103,New Mexico,West Virginia,492.0,2020,Estimate
59104,New York,West Virginia,643.0,2020,Estimate
59105,North Carolina,West Virginia,497.0,2020,Estimate
59106,North Dakota,West Virginia,0.0,2020,Estimate
59107,Ohio,West Virginia,7629.0,2020,Estimate
59108,Oklahoma,West Virginia,71.0,2020,Estimate
59109,Oregon,West Virginia,0.0,2020,Estimate
59110,Pennsylvania,West Virginia,2650.0,2020,Estimate
59111,Rhode Island,West Virginia,160.0,2020,Estimate
59112,South Carolina,West Virginia,1606.0,2020,Estimate
59113,South Dakota,West Virginia,0.0,2020,Estimate
59114,Tennessee,West Virginia,2244.0,2020,Estimate
59115,Texas,West Virginia,348.0,2020,Estimate
59116,Utah,West Virginia,0.0,2020,Estimate
59117,Vermont,West Virginia,53.0,2020,Estimate
59118,Virginia,West Virginia,5564.0,2020,Estimate
59119,Washington,West Virginia,299.0,2020,Estimate
59120,West Virginia,West Virginia,,2020,Estimate
59121,Wisconsin,West Virginia,44.0,2020,Estimate
59122,Wyoming,West Virginia,0.0,2020,Estimate
59123,Puerto Rico,West Virginia,0.0,2020,Estimate
59124,Alabama,West Virginia,412.0,2020,MOE
59125,Alaska,West Virginia,184.0,2020,MOE
59126,Arizona,West Virginia,149.0,2020,MOE
59127,Arkansas,West Virginia,137.0,2020,MOE
59128,California,West Virginia,611.0,2020,MOE
59129,Colorado,West Virginia,164.0,2020,MOE
59130,Connecticut,West Virginia,44.0,2020,MOE
59131,Delaware,West Virginia,210.0,2020,MOE
59132,District of Columbia ,West Virginia,437.0,2020,MOE
59133,Florida,West Virginia,1716.0,2020,MOE
59134,Georgia,West Virginia,1054.0,2020,MOE
59135,Hawaii,West Virginia,232.0,2020,MOE
59136,Idaho,West Virginia,343.0,2020,MOE
59137,Illinois,West Virginia,769.0,2020,MOE
59138,Indiana,West Virginia,217.0,2020,MOE
59139,Iowa,West Virginia,92.0,2020,MOE
59140,Kansas,West Virginia,18.0,2020,MOE
59141,Kentucky,West Virginia,1404.0,2020,MOE
59142,Louisiana,West Virginia,146.0,2020,MOE
59143,Maine,West Virginia,222.0,2020,MOE
59144,Maryland,West Virginia,677.0,2020,MOE
59145,Massachusetts,West Virginia,218.0,2020,MOE
59146,Michigan,West Virginia,297.0,2020,MOE
59147,Minnesota,West Virginia,914.0,2020,MOE
59148,Mississippi,West Virginia,233.0,2020,MOE
59149,Missouri,West Virginia,105.0,2020,MOE
59150,Montana,West Virginia,184.0,2020,MOE
59151,Nebraska,West Virginia,170.0,2020,MOE
59152,Nevada,West Virginia,221.0,2020,MOE
59153,New Hampshire,West Virginia,198.0,2020,MOE
59154,New Jersey,West Virginia,682.0,2020,MOE
59155,New Mexico,West Virginia,437.0,2020,MOE
59156,New York,West Virginia,556.0,2020,MOE
59157,North Carolina,West Virginia,359.0,2020,MOE
59158,North Dakota,West Virginia,170.0,2020,MOE
59159,Ohio,West Virginia,2187.0,2020,MOE
59160,Oklahoma,West Virginia,94.0,2020,MOE
59161,Oregon,West Virginia,214.0,2020,MOE
59162,Pennsylvania,West Virginia,908.0,2020,MOE
59163,Rhode Island,West Virginia,197.0,2020,MOE
59164,South Carolina,West Virginia,1581.0,2020,MOE
59165,South Dakota,West Virginia,170.0,2020,MOE
59166,Tennessee,West Virginia,1130.0,2020,MOE
59167,Texas,West Virginia,330.0,2020,MOE
59168,Utah,West Virginia,206.0,2020,MOE
59169,Vermont,West Virginia,88.0,2020,MOE
59170,Virginia,West Virginia,2280.0,2020,MOE
59171,Washington,West Virginia,241.0,2020,MOE
59172,West Virginia,West Virginia,,2020,MOE
59173,Wisconsin,West Virginia,74.0,2020,MOE
59174,Wyoming,West Virginia,208.0,2020,MOE
59175,Puerto Rico,West Virginia,254.0,2020,MOE
59176,Alabama,Wisconsin,1477.0,2020,Estimate
59177,Alaska,Wisconsin,110.0,2020,Estimate
59178,Arizona,Wisconsin,4788.0,2020,Estimate
59179,Arkansas,Wisconsin,716.0,2020,Estimate
59180,California,Wisconsin,6455.0,2020,Estimate
59181,Colorado,Wisconsin,3031.0,2020,Estimate
59182,Connecticut,Wisconsin,0.0,2020,Estimate
59183,Delaware,Wisconsin,39.0,2020,Estimate
59184,District of Columbia ,Wisconsin,307.0,2020,Estimate
59185,Florida,Wisconsin,9909.0,2020,Estimate
59186,Georgia,Wisconsin,1580.0,2020,Estimate
59187,Hawaii,Wisconsin,421.0,2020,Estimate
59188,Idaho,Wisconsin,421.0,2020,Estimate
59189,Illinois,Wisconsin,13130.0,2020,Estimate
59190,Indiana,Wisconsin,4411.0,2020,Estimate
59191,Iowa,Wisconsin,3098.0,2020,Estimate
59192,Kansas,Wisconsin,1852.0,2020,Estimate
59193,Kentucky,Wisconsin,1253.0,2020,Estimate
59194,Louisiana,Wisconsin,295.0,2020,Estimate
59195,Maine,Wisconsin,384.0,2020,Estimate
59196,Maryland,Wisconsin,396.0,2020,Estimate
59197,Massachusetts,Wisconsin,2015.0,2020,Estimate
59198,Michigan,Wisconsin,6120.0,2020,Estimate
59199,Minnesota,Wisconsin,13688.0,2020,Estimate
59200,Mississippi,Wisconsin,85.0,2020,Estimate
59201,Missouri,Wisconsin,1804.0,2020,Estimate
59202,Montana,Wisconsin,1026.0,2020,Estimate
59203,Nebraska,Wisconsin,873.0,2020,Estimate
59204,Nevada,Wisconsin,795.0,2020,Estimate
59205,New Hampshire,Wisconsin,13.0,2020,Estimate
59206,New Jersey,Wisconsin,988.0,2020,Estimate
59207,New Mexico,Wisconsin,433.0,2020,Estimate
59208,New York,Wisconsin,2142.0,2020,Estimate
59209,North Carolina,Wisconsin,2443.0,2020,Estimate
59210,North Dakota,Wisconsin,569.0,2020,Estimate
59211,Ohio,Wisconsin,2243.0,2020,Estimate
59212,Oklahoma,Wisconsin,2097.0,2020,Estimate
59213,Oregon,Wisconsin,808.0,2020,Estimate
59214,Pennsylvania,Wisconsin,2238.0,2020,Estimate
59215,Rhode Island,Wisconsin,18.0,2020,Estimate
59216,South Carolina,Wisconsin,2362.0,2020,Estimate
59217,South Dakota,Wisconsin,216.0,2020,Estimate
59218,Tennessee,Wisconsin,3049.0,2020,Estimate
59219,Texas,Wisconsin,6187.0,2020,Estimate
59220,Utah,Wisconsin,1988.0,2020,Estimate
59221,Vermont,Wisconsin,351.0,2020,Estimate
59222,Virginia,Wisconsin,1152.0,2020,Estimate
59223,Washington,Wisconsin,2009.0,2020,Estimate
59224,West Virginia,Wisconsin,271.0,2020,Estimate
59225,Wisconsin,Wisconsin,,2020,Estimate
59226,Wyoming,Wisconsin,273.0,2020,Estimate
59227,Puerto Rico,Wisconsin,946.0,2020,Estimate
59228,Alabama,Wisconsin,1139.0,2020,MOE
59229,Alaska,Wisconsin,101.0,2020,MOE
59230,Arizona,Wisconsin,1745.0,2020,MOE
59231,Arkansas,Wisconsin,558.0,2020,MOE
59232,California,Wisconsin,2190.0,2020,MOE
59233,Colorado,Wisconsin,1183.0,2020,MOE
59234,Connecticut,Wisconsin,217.0,2020,MOE
59235,Delaware,Wisconsin,66.0,2020,MOE
59236,District of Columbia ,Wisconsin,304.0,2020,MOE
59237,Florida,Wisconsin,2686.0,2020,MOE
59238,Georgia,Wisconsin,831.0,2020,MOE
59239,Hawaii,Wisconsin,518.0,2020,MOE
59240,Idaho,Wisconsin,499.0,2020,MOE
59241,Illinois,Wisconsin,2301.0,2020,MOE
59242,Indiana,Wisconsin,2262.0,2020,MOE
59243,Iowa,Wisconsin,1460.0,2020,MOE
59244,Kansas,Wisconsin,1158.0,2020,MOE
59245,Kentucky,Wisconsin,896.0,2020,MOE
59246,Louisiana,Wisconsin,467.0,2020,MOE
59247,Maine,Wisconsin,594.0,2020,MOE
59248,Maryland,Wisconsin,433.0,2020,MOE
59249,Massachusetts,Wisconsin,1047.0,2020,MOE
59250,Michigan,Wisconsin,1965.0,2020,MOE
59251,Minnesota,Wisconsin,1725.0,2020,MOE
59252,Mississippi,Wisconsin,131.0,2020,MOE
59253,Missouri,Wisconsin,943.0,2020,MOE
59254,Montana,Wisconsin,469.0,2020,MOE
59255,Nebraska,Wisconsin,624.0,2020,MOE
59256,Nevada,Wisconsin,753.0,2020,MOE
59257,New Hampshire,Wisconsin,27.0,2020,MOE
59258,New Jersey,Wisconsin,701.0,2020,MOE
59259,New Mexico,Wisconsin,505.0,2020,MOE
59260,New York,Wisconsin,1044.0,2020,MOE
59261,North Carolina,Wisconsin,1310.0,2020,MOE
59262,North Dakota,Wisconsin,460.0,2020,MOE
59263,Ohio,Wisconsin,1013.0,2020,MOE
59264,Oklahoma,Wisconsin,1211.0,2020,MOE
59265,Oregon,Wisconsin,660.0,2020,MOE
59266,Pennsylvania,Wisconsin,1224.0,2020,MOE
59267,Rhode Island,Wisconsin,42.0,2020,MOE
59268,South Carolina,Wisconsin,1569.0,2020,MOE
59269,South Dakota,Wisconsin,326.0,2020,MOE
59270,Tennessee,Wisconsin,1486.0,2020,MOE
59271,Texas,Wisconsin,1914.0,2020,MOE
59272,Utah,Wisconsin,1662.0,2020,MOE
59273,Vermont,Wisconsin,488.0,2020,MOE
59274,Virginia,Wisconsin,711.0,2020,MOE
59275,Washington,Wisconsin,1202.0,2020,MOE
59276,West Virginia,Wisconsin,463.0,2020,MOE
59277,Wisconsin,Wisconsin,,2020,MOE
59278,Wyoming,Wisconsin,208.0,2020,MOE
59279,Puerto Rico,Wisconsin,782.0,2020,MOE
59280,Alabama,Wyoming,0.0,2020,Estimate
59281,Alaska,Wyoming,89.0,2020,Estimate
59282,Arizona,Wyoming,1580.0,2020,Estimate
59283,Arkansas,Wyoming,643.0,2020,Estimate
59284,California,Wyoming,1338.0,2020,Estimate
59285,Colorado,Wyoming,3413.0,2020,Estimate
59286,Connecticut,Wyoming,0.0,2020,Estimate
59287,Delaware,Wyoming,0.0,2020,Estimate
59288,District of Columbia ,Wyoming,56.0,2020,Estimate
59289,Florida,Wyoming,1758.0,2020,Estimate
59290,Georgia,Wyoming,20.0,2020,Estimate
59291,Hawaii,Wyoming,0.0,2020,Estimate
59292,Idaho,Wyoming,1516.0,2020,Estimate
59293,Illinois,Wyoming,639.0,2020,Estimate
59294,Indiana,Wyoming,742.0,2020,Estimate
59295,Iowa,Wyoming,6.0,2020,Estimate
59296,Kansas,Wyoming,209.0,2020,Estimate
